order_id,order_date,status,fulfilment,category,quantity,amount,ship_state,normalized_amount
406-5206188-8892351,2022-04-30,Shipped,Amazon,Western Dress,1,625.0,ANDHRA PRADESH,0.2810251798561151
405-5228379-1065951,2022-04-30,Shipped,Amazon,Set,1,1115.0,WEST BENGAL,0.5013489208633094
406-3236326-4964331,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,666.0,MAHARASHTRA,0.2994604316546763
408-3364449-3401947,2022-04-30,Cancelled,Amazon,Set,0,0.0,MAHARASHTRA,0.0
402-7682157-9147503,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,696.0,TELANGANA,0.3129496402877698
405-1515003-2007535,2022-04-30,Shipped,Amazon,Top,1,519.0,TELANGANA,0.23336330935251798
408-8569813-9288333,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,1199.0,MADHYA PRADESH,0.5391187050359713
404-0867714-0772302,2022-04-30,Shipped,Amazon,Set,1,563.0,TAMIL NADU,0.25314748201438847
404-0867714-0772302,2022-04-30,Shipped,Amazon,kurta,1,399.0,TAMIL NADU,0.17940647482014388
404-0867714-0772302,2022-04-30,Shipped,Amazon,kurta,1,487.0,TAMIL NADU,0.2189748201438849
402-1704468-7240327,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,568.0,TAMIL NADU,0.25539568345323743
406-5757669-2996307,2022-04-30,Shipped,Amazon,kurta,1,399.0,MAHARASHTRA,0.17940647482014388
407-1492215-2982709,2022-04-30,Shipped,Amazon,kurta,1,291.0,DELHI,0.13084532374100719
171-2119982-7294757,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,UTTAR PRADESH,0.3345323741007194
407-1684475-5197113,2022-04-30,Shipped,Amazon,Set,1,696.0,MAHARASHTRA,0.3129496402877698
404-4568279-0273125,2022-04-30,Shipped,Amazon,Top,1,463.0,HARYANA,0.20818345323741008
403-9752008-2541919,2022-04-30,Cancelled,Merchant,Top,0,469.52,MAHARASHTRA,0.21111510791366905
403-3896686-3972343,2022-04-30,Shipped,Amazon,Top,1,339.0,MAHARASHTRA,0.15242805755395683
408-5238024-3207538,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,680.0,TELANGANA,0.3057553956834532
403-9336057-8075519,2022-04-30,Shipped,Amazon,Set,1,759.0,HARYANA,0.3412769784172662
406-6070472-3313109,2022-04-30,Shipped,Amazon,Set,1,626.0,KERALA,0.2814748201438849
407-0828621-5564309,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,399.0,UTTARAKHAND,0.17940647482014388
402-7281943-2634753,2022-04-30,Shipped,Amazon,Top,1,599.0,MAHARASHTRA,0.2693345323741007
408-3364643-8111517,2022-04-30,Shipped,Amazon,kurta,1,399.0,DELHI,0.17940647482014388
402-9327280-6831502,2022-04-30,Shipped,Amazon,Set,1,599.0,KARNATAKA,0.2693345323741007
405-8803159-2662729,2022-04-30,Shipped,Amazon,kurta,1,291.0,KARNATAKA,0.13084532374100719
405-8803159-2662729,2022-04-30,Shipped,Amazon,kurta,1,276.0,KARNATAKA,0.12410071942446044
405-8803159-2662729,2022-04-30,Shipped,Amazon,Set,1,626.0,KARNATAKA,0.2814748201438849
405-8803159-2662729,2022-04-30,Shipped,Amazon,kurta,1,283.0,KARNATAKA,0.12724820143884893
405-3441275-4039543,2022-04-30,Shipped - Delivered to Buyer,Merchant,Western Dress,1,725.0,KARNATAKA,0.32598920863309355
405-3441275-4039543,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,295.0,KARNATAKA,0.13264388489208634
406-2890663-9523509,2022-04-30,Shipped,Amazon,kurta,1,518.0,KARNATAKA,0.2329136690647482
402-1430516-9436331,2022-04-30,Shipped,Amazon,kurta,1,399.0,UTTAR PRADESH,0.17940647482014388
171-7949350-6828319,2022-04-30,Shipped,Amazon,Set,1,852.0,TAMIL NADU,0.3830935251798561
171-2964083-5815566,2022-04-30,Shipped,Amazon,Set,1,568.0,UTTAR PRADESH,0.25539568345323743
406-9789934-2845967,2022-04-30,Shipped,Amazon,Western Dress,1,771.0,TELANGANA,0.3466726618705036
404-9635079-7600310,2022-04-30,Shipped,Amazon,Top,1,540.0,JHARKHAND,0.24280575539568344
171-6983189-6050757,2022-04-30,Shipped,Amazon,Set,1,1112.0,ASSAM,0.5
171-6983189-6050757,2022-04-30,Shipped,Amazon,kurta,1,518.0,ASSAM,0.2329136690647482
171-3884714-3945906,2022-04-30,Shipped,Amazon,Set,1,1115.0,MAHARASHTRA,0.5013489208633094
171-3884714-3945906,2022-04-30,Shipped,Amazon,Set,1,1112.0,MAHARASHTRA,0.5
171-3884714-3945906,2022-04-30,Shipped,Amazon,kurta,1,399.0,MAHARASHTRA,0.17940647482014388
405-1693679-3068331,2022-04-30,Shipped,Amazon,kurta,1,476.0,KERALA,0.21402877697841727
402-4804971-8591532,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,499.0,DELHI,0.2243705035971223
402-4804971-8591532,2022-04-30,Shipped - Delivered to Buyer,Merchant,Top,1,518.0,DELHI,0.2329136690647482
405-1597244-8205967,2022-04-30,Shipped,Amazon,kurta,1,486.0,DELHI,0.2185251798561151
403-9610979-2949958,2022-04-30,Shipped,Amazon,kurta,1,399.0,WEST BENGAL,0.17940647482014388
405-1911317-3604322,2022-04-30,Shipped,Amazon,Set,1,1260.0,MANIPUR,0.5665467625899281
404-7251284-9387528,2022-04-30,Shipped,Amazon,Top,1,399.0,UTTAR PRADESH,0.17940647482014388
403-4512253-4789948,2022-04-30,Shipped,Amazon,Set,1,852.0,ANDHRA PRADESH,0.3830935251798561
408-1348466-1321955,2022-04-30,Cancelled,Merchant,kurta,0,0.0,KARNATAKA,0.0
171-0490216-5028364,2022-04-30,Shipped,Amazon,kurta,1,487.0,KERALA,0.2189748201438849
406-5421335-3440327,2022-04-30,Cancelled,Amazon,Set,0,0.0,UTTAR PRADESH,0.0
405-6836135-6312327,2022-04-30,Shipped - Delivered to Buyer,Merchant,Western Dress,1,413.0,MAHARASHTRA,0.18570143884892087
171-0689935-4850722,2022-04-30,Shipped,Amazon,Set,1,788.0,WEST BENGAL,0.35431654676258995
403-9835374-1565102,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,1186.0,WEST BENGAL,0.533273381294964
403-8625708-2309901,2022-04-30,Shipped,Amazon,Top,1,396.0,WEST BENGAL,0.17805755395683454
403-6616419-0658741,2022-04-30,Cancelled,Merchant,kurta,0,659.05,MAHARASHTRA,0.29633543165467624
171-5550949-7914705,2022-04-30,Shipped,Amazon,Set,1,653.0,KERALA,0.29361510791366907
408-9407260-0749114,2022-04-30,Shipped,Amazon,kurta,1,0.0,PUDUCHERRY,0.0
408-4453138-1209128,2022-04-30,Shipped,Amazon,kurta,1,458.0,DELHI,0.20593525179856115
402-4934568-7802706,2022-04-30,Shipped,Amazon,kurta,1,487.0,WEST BENGAL,0.2189748201438849
405-9862364-7636347,2022-04-30,Shipped,Amazon,Set,1,597.0,KARNATAKA,0.26843525179856115
405-7713713-9002732,2022-04-30,Shipped,Amazon,Set,1,761.0,KARNATAKA,0.34217625899280574
405-7713713-9002732,2022-04-30,Shipped,Amazon,Set,1,835.0,KARNATAKA,0.3754496402877698
406-8536478-4581952,2022-04-30,Shipped - Returned to Seller,Merchant,Top,1,518.0,ODISHA,0.2329136690647482
407-0533151-5470709,2022-04-30,Cancelled,Amazon,kurta,0,0.0,ODISHA,0.0
404-6783850-0597940,2022-04-30,Shipped,Amazon,Western Dress,1,721.0,UTTAR PRADESH,0.32419064748201437
407-3030317-4521947,2022-04-30,Shipped,Amazon,kurta,1,458.0,KARNATAKA,0.20593525179856115
402-0093786-0156303,2022-04-30,Shipped,Amazon,Set,1,666.0,MAHARASHTRA,0.2994604316546763
171-3705534-0250736,2022-04-30,Shipped,Amazon,kurta,1,399.0,BIHAR,0.17940647482014388
408-9408562-5254749,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,1099.0,WEST BENGAL,0.4941546762589928
403-4739886-5496325,2022-04-30,Shipped,Amazon,kurta,1,353.0,KERALA,0.15872302158273383
171-9312177-9903551,2022-04-30,Shipped,Amazon,kurta,1,399.0,MAHARASHTRA,0.17940647482014388
171-3255381-0489121,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,534.0,MAHARASHTRA,0.24010791366906475
408-4584840-2787538,2022-04-30,Cancelled,Merchant,Set,0,981.25,DELHI,0.4412095323741007
408-5118229-6373917,2022-04-30,Shipped,Amazon,kurta,1,0.0,TELANGANA,0.0
403-0707216-6170737,2022-04-30,Shipped,Amazon,Set,1,657.0,UTTAR PRADESH,0.2954136690647482
403-3258819-8018763,2022-04-30,Shipped,Amazon,Set,1,626.0,DELHI,0.2814748201438849
408-2491878-4865146,2022-04-30,Cancelled,Merchant,Set,0,981.25,WEST BENGAL,0.4412095323741007
405-7190860-0329952,2022-04-30,Shipped,Amazon,Western Dress,1,899.0,WEST BENGAL,0.40422661870503596
402-0164950-5496362,2022-04-30,Cancelled,Amazon,Set,0,0.0,TAMIL NADU,0.0
404-3821323-1636305,2022-04-30,Shipped,Amazon,Set,1,597.0,TAMIL NADU,0.26843525179856115
408-3649698-8803541,2022-04-30,Shipped,Amazon,Set,1,1099.0,HARYANA,0.4941546762589928
405-3694403-2551528,2022-04-30,Shipped,Amazon,Set,1,788.0,MAHARASHTRA,0.35431654676258995
405-6593194-1742748,2022-04-30,Shipped,Amazon,kurta,1,459.0,PUNJAB,0.20638489208633093
403-7086967-7558701,2022-04-30,Shipped,Amazon,Set,1,1186.0,Gujarat,0.533273381294964
171-5927080-9153924,2022-04-30,Cancelled,Amazon,Set,1,626.0,TAMIL NADU,0.2814748201438849
406-5651070-7367520,2022-04-30,Cancelled,Amazon,Western Dress,0,0.0,TELANGANA,0.0
405-1952513-5416327,2022-04-30,Cancelled,Amazon,kurta,0,0.0,PUNJAB,0.0
406-8112035-0609144,2022-04-30,Shipped,Amazon,kurta,1,329.0,RAJASTHAN,0.147931654676259
407-6114533-2816312,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,280.0,KARNATAKA,0.12589928057553956
407-6002733-2903540,2022-04-30,Shipped,Amazon,kurta,1,249.0,KARNATAKA,0.11196043165467626
403-1068845-1092310,2022-04-30,Shipped,Amazon,Set,1,818.0,UTTAR PRADESH,0.36780575539568344
407-3001310-2482707,2022-04-30,Shipped,Amazon,kurta,1,429.0,KERALA,0.1928956834532374
407-3001310-2482707,2022-04-30,Shipped,Amazon,kurta,1,458.0,KERALA,0.20593525179856115
402-9024954-3597923,2022-04-30,Cancelled,Amazon,Western Dress,0,0.0,TELANGANA,0.0
404-6763777-8680366,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,475.0,MAHARASHTRA,0.2135791366906475
405-6167247-7769908,2022-04-30,Shipped,Amazon,Set,1,788.0,JHARKHAND,0.35431654676258995
404-3190952-7345128,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,KARNATAKA,0.3345323741007194
407-4179560-9885921,2022-04-30,Shipped,Amazon,kurta,1,458.0,HARYANA,0.20593525179856115
405-4515494-3244302,2022-04-30,Shipped,Amazon,kurta,1,505.0,TAMIL NADU,0.227068345323741
404-0812833-5129124,2022-04-30,Shipped,Amazon,Set,1,1186.0,JAMMU & KASHMIR,0.533273381294964
403-9928712-6587519,2022-04-30,Shipped,Amazon,Set,1,597.0,RAJASTHAN,0.26843525179856115
404-5314568-1043519,2022-04-30,Shipped,Amazon,Top,1,463.0,HARYANA,0.20818345323741008
402-8207665-7247536,2022-04-30,Shipped,Amazon,kurta,1,471.0,TELANGANA,0.21178057553956833
403-3814019-1141952,2022-04-30,Shipped,Amazon,Set,1,626.0,Gujarat,0.2814748201438849
403-5049239-4135545,2022-04-30,Shipped,Amazon,kurta,1,399.0,JHARKHAND,0.17940647482014388
405-6344744-8777959,2022-04-30,Shipped,Amazon,Set,1,788.0,KARNATAKA,0.35431654676258995
405-0654626-6276321,2022-04-30,Shipped,Amazon,Top,1,751.0,PUNJAB,0.3376798561151079
403-9647049-8100304,2022-04-30,Cancelled,Amazon,kurta,1,368.0,UTTAR PRADESH,0.16546762589928057
407-3546546-1957155,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,TELANGANA,0.3345323741007194
404-4807357-2693108,2022-04-30,Shipped,Amazon,kurta,1,399.0,MAHARASHTRA,0.17940647482014388
404-4911741-3341902,2022-04-30,Shipped,Amazon,kurta,1,475.0,TAMIL NADU,0.2135791366906475
404-1580706-8406729,2022-04-30,Shipped,Amazon,kurta,1,475.0,TAMIL NADU,0.2135791366906475
404-6525036-6681154,2022-04-30,Shipped,Amazon,kurta,1,521.0,JHARKHAND,0.23426258992805754
408-6862949-2369917,2022-04-30,Shipped,Amazon,Western Dress,1,721.0,BIHAR,0.32419064748201437
403-4522038-5418732,2022-04-30,Shipped,Amazon,Set,1,788.0,KARNATAKA,0.35431654676258995
405-9510649-7934734,2022-04-30,Shipped,Amazon,kurta,1,486.0,KARNATAKA,0.2185251798561151
408-2170248-9556321,2022-04-30,Shipped,Amazon,Set,1,597.0,ASSAM,0.26843525179856115
171-1747399-1165911,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,ASSAM,0.3345323741007194
408-1752203-1767518,2022-04-30,Shipped,Amazon,Set,1,939.0,KARNATAKA,0.4222122302158273
402-6953218-8797919,2022-04-30,Shipped,Amazon,kurta,1,517.0,JHARKHAND,0.23246402877697842
407-3644990-7729144,2022-04-30,Shipped - Delivered to Buyer,Merchant,Western Dress,1,744.0,TAMIL NADU,0.3345323741007194
406-9906656-5128304,2022-04-30,Cancelled,Amazon,kurta,0,0.0,UTTAR PRADESH,0.0
171-8345794-3569957,2022-04-30,Shipped,Amazon,kurta,1,533.0,ODISHA,0.23965827338129497
403-9545828-0603523,2022-04-30,Shipped,Amazon,Set,1,563.0,DELHI,0.25314748201438847
408-8140052-8753913,2022-04-30,Shipped,Amazon,kurta,1,549.0,KARNATAKA,0.2468525179856115
406-7221225-8921144,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,626.0,MAHARASHTRA,0.2814748201438849
406-4803324-2221109,2022-04-30,Shipped,Amazon,Set,1,1099.0,MAHARASHTRA,0.4941546762589928
407-5470882-4765942,2022-04-30,Cancelled,Merchant,Western Dress,0,0.0,TAMIL NADU,0.0
403-0373263-7181928,2022-04-30,Shipped,Amazon,Set,1,696.0,TELANGANA,0.3129496402877698
404-4771108-9660348,2022-04-30,Shipped,Amazon,kurta,1,432.0,TAMIL NADU,0.19424460431654678
405-5863149-6577918,2022-04-30,Shipped,Amazon,Set,1,597.0,KARNATAKA,0.26843525179856115
405-5863149-6577918,2022-04-30,Shipped,Amazon,Set,1,888.0,KARNATAKA,0.39928057553956836
406-7524766-1454768,2022-04-30,Shipped,Amazon,Set,1,1033.0,TELANGANA,0.46447841726618705
408-6818789-4965132,2022-04-30,Shipped,Amazon,kurta,1,376.0,ASSAM,0.16906474820143885
402-1038454-4297969,2022-04-30,Shipped,Amazon,Western Dress,1,885.0,UTTAR PRADESH,0.397931654676259
408-8100357-3585904,2022-04-30,Shipped,Amazon,kurta,1,635.0,ODISHA,0.28552158273381295
402-4372312-4448367,2022-04-30,Cancelled,Amazon,Set,1,597.0,MADHYA PRADESH,0.26843525179856115
406-3745473-8633147,2022-04-30,Shipped,Amazon,kurta,1,563.0,MAHARASHTRA,0.25314748201438847
403-1140011-7398736,2022-04-30,Shipped,Amazon,kurta,1,499.0,BIHAR,0.2243705035971223
403-1140011-7398736,2022-04-30,Shipped,Amazon,kurta,1,549.0,BIHAR,0.2468525179856115
403-1140011-7398736,2022-04-30,Shipped,Amazon,kurta,1,549.0,BIHAR,0.2468525179856115
403-1140011-7398736,2022-04-30,Shipped,Amazon,kurta,1,452.0,BIHAR,0.20323741007194246
171-2789156-5817163,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,449.0,RAJASTHAN,0.2018884892086331
404-9605291-9790766,2022-04-30,Shipped,Amazon,kurta,1,685.0,UTTAR PRADESH,0.30800359712230213
408-9259634-7565152,2022-04-30,Shipped - Delivered to Buyer,Merchant,Top,1,391.0,KERALA,0.1758093525179856
171-2120512-6643534,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,399.0,ANDHRA PRADESH,0.17940647482014388
408-7767023-9733103,2022-04-30,Shipped,Amazon,Set,1,597.0,KARNATAKA,0.26843525179856115
402-6159360-3192305,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,249.0,TAMIL NADU,0.11196043165467626
406-4919920-0965963,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,1099.0,MAHARASHTRA,0.4941546762589928
402-5821417-6985934,2022-04-30,Shipped,Amazon,Set,1,1099.0,WEST BENGAL,0.4941546762589928
406-7489606-3781934,2022-04-30,Shipped,Amazon,kurta,1,499.0,KARNATAKA,0.2243705035971223
408-4543593-8672326,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,WEST BENGAL,0.3345323741007194
404-3628070-0647500,2022-04-30,Cancelled,Merchant,kurta,0,399.05,TAMIL NADU,0.1794289568345324
404-3628070-0647500,2022-04-30,Cancelled,Merchant,kurta,0,463.81,TAMIL NADU,0.2085476618705036
404-0691443-7069131,2022-04-30,Shipped,Amazon,kurta,1,432.0,TAMIL NADU,0.19424460431654678
403-0467296-2575536,2022-04-30,Shipped,Amazon,Top,1,463.0,WEST BENGAL,0.20818345323741008
408-3531277-4885962,2022-04-30,Cancelled,Amazon,Top,0,0.0,KERALA,0.0
408-6069754-7397924,2022-04-30,Shipped,Amazon,kurta,1,0.0,BIHAR,0.0
408-0391714-9281921,2022-04-30,Cancelled,Merchant,Western Dress,0,0.0,MAHARASHTRA,0.0
408-3692922-9946738,2022-04-30,Shipped,Amazon,Western Dress,1,665.0,MAHARASHTRA,0.29901079136690645
171-7935921-7575568,2022-04-30,Shipped,Amazon,Set,1,563.0,NAGALAND,0.25314748201438847
408-2026538-7845958,2022-04-30,Shipped,Amazon,kurta,1,399.0,PUNJAB,0.17940647482014388
403-2026715-3949910,2022-04-30,Shipped,Amazon,Set,1,968.0,UTTAR PRADESH,0.4352517985611511
404-4599488-8213952,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,474.0,KARNATAKA,0.2131294964028777
S02-5278980-4327051,2022-04-30,Shipped,Amazon,Blouse,15,0.0,Gujarat,0.0
171-5599779-6322751,2022-04-30,Cancelled,Merchant,kurta,0,659.05,MAHARASHTRA,0.29633543165467624
171-2550230-3805124,2022-04-30,Shipped - Delivered to Buyer,Merchant,Top,1,413.0,MAHARASHTRA,0.18570143884892087
402-5852450-2129941,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,495.0,TAMIL NADU,0.22257194244604317
405-3054995-4312360,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,459.0,KARNATAKA,0.20638489208633093
407-2538775-7502719,2022-04-30,Shipped,Amazon,kurta,1,486.0,MAHARASHTRA,0.2185251798561151
406-1981446-7471514,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,1238.0,DELHI,0.5566546762589928
408-4235910-6012362,2022-04-30,Shipped,Amazon,Set,1,801.0,GOA,0.3601618705035971
171-9839922-3832357,2022-04-30,Shipped,Amazon,kurta,1,527.0,MAHARASHTRA,0.23696043165467626
405-9808686-6294763,2022-04-30,Shipped,Amazon,Top,1,493.0,Gujarat,0.2216726618705036
408-8489677-5577933,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,0.0,UTTAR PRADESH,0.0
402-5550488-9916304,2022-04-30,Cancelled,Merchant,kurta,0,280.95,TELANGANA,0.12632643884892086
408-6369127-2887567,2022-04-30,Shipped,Amazon,Set,1,788.0,MAHARASHTRA,0.35431654676258995
171-0113406-2293163,2022-04-30,Cancelled,Amazon,Set,1,626.0,UTTAR PRADESH,0.2814748201438849
403-8565647-0953102,2022-04-30,Shipped,Amazon,kurta,1,376.0,ASSAM,0.16906474820143885
406-9957971-2569147,2022-04-30,Shipped,Amazon,kurta,1,471.0,MAHARASHTRA,0.21178057553956833
406-1092108-2639512,2022-04-30,Shipped,Amazon,kurta,1,399.0,Gujarat,0.17940647482014388
402-3270101-7657904,2022-04-30,Cancelled,Merchant,kurta,0,452.38,TAMIL NADU,0.20340827338129497
171-7678731-3568339,2022-04-30,Cancelled,Amazon,Set,0,0.0,KARNATAKA,0.0
408-7206307-2384358,2022-04-30,Shipped - Delivered to Buyer,Merchant,Western Dress,1,725.0,KERALA,0.32598920863309355
407-5830946-0458753,2022-04-30,Shipped,Amazon,kurta,1,499.0,MAHARASHTRA,0.2243705035971223
171-3016563-0593956,2022-04-30,Shipped,Amazon,kurta,1,471.0,DELHI,0.21178057553956833
404-3252605-4011545,2022-04-30,Cancelled,Amazon,kurta,0,0.0,MAHARASHTRA,0.0
171-1148440-5117161,2022-04-30,Cancelled,Amazon,Set,1,449.0,MAHARASHTRA,0.2018884892086331
171-7636697-5689908,2022-04-30,Shipped,Amazon,Set,1,684.0,MADHYA PRADESH,0.30755395683453235
408-1336273-5938748,2022-04-30,Shipped,Amazon,Top,1,545.0,PUNJAB,0.24505395683453238
406-3815399-6450709,2022-04-30,Shipped,Amazon,Top,1,545.0,RAJASTHAN,0.24505395683453238
171-9638653-2292340,2022-04-30,Shipped,Amazon,Blouse,1,419.0,UTTAR PRADESH,0.18839928057553956
403-7879236-4794741,2022-04-30,Cancelled,Amazon,kurta,0,0.0,ASSAM,0.0
406-4110471-9710751,2022-04-30,Shipped,Amazon,Set,1,696.0,KARNATAKA,0.3129496402877698
408-5598612-8613920,2022-04-30,Cancelled,Amazon,Top,0,0.0,PUNJAB,0.0
404-3475672-0623516,2022-04-30,Cancelled,Amazon,Set,0,0.0,UTTARAKHAND,0.0
403-0708193-0609948,2022-04-30,Shipped,Amazon,kurta,1,399.0,MAHARASHTRA,0.17940647482014388
402-6638943-7023558,2022-04-30,Shipped - Returned to Seller,Merchant,Set,1,613.0,DELHI,0.2756294964028777
405-1047044-2461167,2022-04-30,Shipped,Amazon,Set,1,654.0,KARNATAKA,0.29406474820143885
403-4121872-9661935,2022-04-30,Shipped,Amazon,Top,1,487.0,DELHI,0.2189748201438849
407-0341499-2477170,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,TELANGANA,0.3345323741007194
402-7081372-1053905,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,499.0,MAHARASHTRA,0.2243705035971223
402-7081372-1053905,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,499.0,MAHARASHTRA,0.2243705035971223
403-8349155-2308363,2022-04-30,Shipped,Amazon,kurta,1,406.0,TELANGANA,0.18255395683453238
403-8349155-2308363,2022-04-30,Shipped,Amazon,Set,1,737.0,TELANGANA,0.33138489208633093
403-3794902-2627533,2022-04-30,Shipped,Amazon,Set,1,648.0,TELANGANA,0.29136690647482016
403-8342497-0727510,2022-04-30,Shipped - Delivered to Buyer,Merchant,Ethnic Dress,1,783.0,TELANGANA,0.352068345323741
403-5686295-0611519,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,TELANGANA,0.3345323741007194
404-9773937-7060345,2022-04-30,Shipped,Amazon,Western Dress,1,744.0,TAMIL NADU,0.3345323741007194
407-3205298-5473103,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,653.0,TAMIL NADU,0.29361510791366907
403-3741687-4048344,2022-04-30,Shipped,Amazon,Set,1,788.0,MAHARASHTRA,0.35431654676258995
406-4889947-7806746,2022-04-30,Shipped,Amazon,Set,1,1221.0,TELANGANA,0.5490107913669064
408-2548158-8811519,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,0.0,KARNATAKA,0.0
402-4612397-6796307,2022-04-30,Shipped,Amazon,Set,1,1112.0,HARYANA,0.5
402-2375582-5673132,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,1186.0,HARYANA,0.533273381294964
402-7355260-1275513,2022-04-30,Shipped - Delivered to Buyer,Merchant,kurta,1,362.0,TELANGANA,0.16276978417266186
171-6613108-2363511,2022-04-30,Shipped,Amazon,kurta,1,432.0,TAMIL NADU,0.19424460431654678
406-5961574-4441901,2022-04-30,Shipped,Amazon,Set,1,597.0,TELANGANA,0.26843525179856115
404-9326488-7546742,2022-04-30,Shipped,Amazon,Set,1,654.0,BIHAR,0.29406474820143885
403-1691463-7067522,2022-04-30,Shipped,Amazon,Top,1,518.0,MAHARASHTRA,0.2329136690647482
171-1293566-4097166,2022-04-30,Shipped,Amazon,Set,1,626.0,TAMIL NADU,0.2814748201438849
404-6513417-3841113,2022-04-30,Shipped,Amazon,Set,1,761.0,TELANGANA,0.34217625899280574
408-7484954-7860326,2022-04-30,Shipped,Amazon,Set,1,1186.0,TELANGANA,0.533273381294964
408-0027611-3047556,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,1186.0,TELANGANA,0.533273381294964
408-0027611-3047556,2022-04-30,Shipped - Delivered to Buyer,Merchant,Set,1,1213.0,TELANGANA,0.5454136690647482
